name,0,1,2,3,4,5,6,7,8,9,10,converged
DESY3RM-25274,500.0,482.8793691905898,503.6056125259983,481.0020515147894,482.23652611701436,482.2365261170145,482.23652611701453,482.2365261170146,482.2365261170146,482.2365261170146,482.2365261170146,True
DESY3RM-25624,500.0,,,,,,,,,,,False
DESY3RM-25698,500.0,310.79922785885424,502.29665290310487,296.06540485088595,43.01196312836897,,,,,,,False
DESY3RM-25800,500.0,555.4828617957123,1514.8042685936093,381.0113706363879,497.3374874894724,571.0755030973553,1159.0996331294232,,,,,False
DESY3RM-25828,500.0,400.75140479054033,378.21388317703065,387.12930182080055,404.74301043358093,404.74301043358093,404.74301043358093,404.74301043358093,404.74301043358093,404.74301043358093,404.74301043358093,True
DESY3RM-25875,500.0,966.5758236140787,462.53512552908495,967.7812069159286,432.04947437627607,891.2529290614631,24.790862528318346,,,,,False
DESY3RM-25958,500.0,968.084093604946,607.9446244909715,1590.0131627410894,52.48755886267849,,,,,,,False
DESY3RM-26179,500.0,544.141533589295,499.9322731385888,543.1572991918312,473.8519022566635,525.7031047996278,497.9390673664485,497.9390673664485,497.9390673664485,497.9390673664485,497.9390673664485,True
DESY3RM-26360,500.0,,,,,,,,,,,False
DESY3RM-26852,500.0,483.4387933978807,448.8081286831671,443.4629884970039,441.279218812586,441.279218812586,441.279218812586,441.279218812586,441.279218812586,441.279218812586,441.279218812586,True
DESY3RM-26858,500.0,1092.6152086810532,275.1372243797195,406.6339458788563,388.72000924913107,388.72000924913107,388.72000924913107,388.72000924913107,388.72000924913107,388.72000924913107,388.72000924913107,True
DESY3RM-26966,500.0,375.6618886687865,375.3258123252983,374.2802880810275,373.43347611548376,373.43347611548376,373.43347611548376,373.43347611548376,373.43347611548376,373.43347611548376,373.43347611548376,True
DESY3RM-27159,500.0,998.2851679605805,,,,,,,,,,False
DESY3RM-27304,500.0,,,,,,,,,,,False
DESY3RM-27519,500.0,484.5400956862919,479.7634080426069,477.53795926999607,476.56629342981233,476.56629342981233,476.56629342981233,476.56629342981233,476.56629342981233,476.56629342981233,476.56629342981233,True
DESY3RM-27744,500.0,347.8725922750156,584.858676201476,356.0900108507464,597.024717371143,364.63613120289455,159.38005517268977,,,,,False
DESY3RM-27783,500.0,429.78275244311067,417.2714936971466,417.9088075364372,418.5179527160186,418.5179527160186,418.5179527160186,418.5179527160186,418.5179527160186,418.5179527160186,418.5179527160186,True
DESY3RM-28123,500.0,441.3953071196966,443.10260297349834,471.18689661351647,429.617817574679,429.617817574679,429.617817574679,429.617817574679,429.617817574679,429.617817574679,429.617817574679,True
DESY3RM-28442,500.0,767.2431489686867,68.90784273608563,358.49882798588413,616.8439226084608,784.9865370929989,78.63210008331176,357.4562950776947,614.2227876934403,927.5177900989088,54.79882522046453,False
DESY3RM-28567,500.0,601.9296662131097,597.9927760320312,629.1545915293691,551.9593780037111,605.8814331433223,605.8814331433223,605.8814331433223,605.8814331433223,605.8814331433223,605.8814331433223,True
DESY3RM-29027,500.0,,,,,,,,,,,False
