name,ra,dec,redshift,nH,r500,r500+-,Tx500,Tx500-,Tx500+,Lx500_0.5-2.0,Lx500_0.5-2.0-,Lx500_0.5-2.0+,Lx500_0.01-100.0,Lx500_0.01-100.0-,Lx500_0.01-100.0+,Tx500ce,Tx500ce-,Tx500ce+,Lx500ce_0.5-2.0,Lx500ce_0.5-2.0-,Lx500ce_0.5-2.0+,Lx500ce_0.01-100.0,Lx500ce_0.01-100.0-,Lx500ce_0.01-100.0+,radstep0,radstep1,radstep2,radstep3,radstep4,radstep5,radstep6,radstep7,radstep8,radstep9,radstep10,rad_converged,MEM_MATCH_ID,REFMAG,REFMAG_ERR,ZRED,ZRED_E,ZRED_CHISQ,BCG_SPEC_Z,Z_SPEC_INIT,Z_INIT,Z,LAMBDA_CHISQ,LAMBDA_CHISQ_E,LAMBDA_ZRED,LAMBDA_ZRED_E,R_LAMBDA,SCALEVAL,MASKFRAC,GEOMASKFRAC,CHISQ,Z_LAMBDA,Z_LAMBDA_E,Z_LAMBDA_NITER,EBV_MEAN,LNLAMLIKE,LNBCGLIKE,LNLIKE,NCROSS,RMASK,RA_ORIG,DEC_ORIG,W,DLAMBDA_DZ,DLAMBDA_DZ2,DLAMBDAVAR_DZ,DLAMBDAVAR_DZ2,LAMBDA_CHISQ_C,LAMBDA_CHISQ_CE,NCENT,NCENT_GOOD,Q_MISS,BCG_ILUM,ILUM,Z_LAMBDA_RAW,Z_LAMBDA_E_RAW,LIM_EXPTIME,LIM_LIMMAG_DERED,LIM_LIMMAG,LIM_LIMMAG_HARD,MASKGAL_INDEX
DESY3RM-65743,356.571836064854,-53.2290664107022,0.28346968,0.0108,456.2381268747495,23.14639502585091,1.367172511,0.0939367049999999,0.2018335040000001,5.101837986E42,1.25576918763835E42,1.67578429853655E42,1.0053963410000001E43,2.3952912294101302E42,3.24766687230063E42,1.365932468,0.170480312,0.275583554,4.411328959E42,1.0303023183632501E42,1.42357822252907E42,8.691070105E42,2.46546511102567E42,4.0223505748982704E42,500.0,457.9751501899381,456.45949487486666,456.85384617222525,456.2381268747495,456.2381268747495,456.2381268747495,456.2381268747495,456.2381268747495,456.2381268747495,456.2381268747495,true,65743,17.495447,0.002863907,0.28774005,0.013445819,0.3254752,-1.0,-1.0,0.28774005,0.2836486,16.281271,2.3018649,13.809965,1.9113405,0.6955649,1.0543007,0.051032808,0.0,0.37520662,0.28346968,0.008856978,10,0.009878458,15.265998,3.5781026,18.8441,1,0.8615776,356.571836064854,-53.2290664107022,1.3686326,3.0907815,27.91726,-11.562553,-9239.5625,16.296597,0.30197108,5,2,-1.1278048,2.0889606,11.960112,0.28389436,0.0073569734,0.37307948,22.690712,22.690712,23.559084,0
DESY3RM-66018,55.9838427200465,-54.7281626532519,0.29306254,0.0122,399.02061251375954,19.52261323664086,1.093121449,0.06950308,0.2418086689999998,2.146444911E42,8.0435307398747E41,3.7811466930012004E41,3.821219383E42,1.60873212839939E42,9.748144318892E41,1.088223886,0.1304983236999999,0.2343860989999999,1.487617001E42,5.729668844152801E41,3.6582658672132E41,2.6447766160000002E42,1.2618692933343901E42,1.3873183978223401E42,500.0,384.66377957935794,400.62988627668915,397.7700767205295,399.02061251375954,399.02061251375954,399.02061251375954,399.02061251375954,399.02061251375954,399.02061251375954,399.02061251375954,true,66018,17.493607,0.003673068,0.31103852,0.013985977,0.4684249,-1.0,-1.0,0.31103852,0.29389623,13.626905,1.6232512,12.681097,1.7846663,0.6712425,1.0029444,0.001972873,0.0,1.925784,0.29306254,0.0095224185,1,0.015568995,15.227373,2.9643676,18.19174,1,0.79526776,55.9838427200465,-54.7281626532519,1.2809974,2.1071248,-3575.7415,-8.793727,-505.7345,13.611704,0.06720567,5,3,-1.5651828,2.2600992,10.501142,0.29384816,0.007941932,0.33984092,22.620161,22.620161,23.559084,9
DESY3RM-66110,35.83415161889,-5.45415394573292,0.21413079,0.0225,391.26242829293136,18.195014065096938,0.9708447418,0.0557345221,0.0513314822,2.507124405E42,7.0322747366763E41,6.3084987821673E41,4.255469097000001E42,1.0541445126353202E42,9.7208619435447E41,0.9290402725,0.0766168835999999,0.0759009864999999,2.041045347E42,6.292747594654901E41,5.4800445562691006E41,3.404771571E42,8.9556202210191E41,8.387233627662901E41,500.0,391.6971781477944,391.79503420978796,391.62176836415784,391.26242829293136,391.26242829293136,391.26242829293136,391.26242829293136,391.26242829293136,391.26242829293136,391.26242829293136,true,66110,16.78367,0.0015212786,0.21004486,0.009388372,0.569705,0.21105,0.21105,0.21004486,0.21151714,13.94726,1.832669,13.443846,1.6558424,0.6743693,1.0219756,0.020164302,0.0,0.39143568,0.21413079,0.006369902,3,0.02419293,15.21511,2.8573596,18.07247,1,0.80362725,35.83415161889,-5.45415394573292,1.8791926,4.41926,-810.9382,32.3866,4031.5857,13.775569,0.21671768,5,3,-1.6735355,2.0737975,10.157991,0.21134949,0.00538866,0.19731183,22.209097,22.209097,23.559084,13
DESY3RM-71079,349.821519527046,-55.3244120152027,0.1830025,0.012,445.97149412848324,20.462596941600488,1.190981885,0.0712022780000001,0.062970739,6.162261407000001E42,5.9025019152455E41,4.1127001103721004E41,1.142329102E43,1.16866497047623E42,1.4495958965824303E42,1.203831322,0.103287716,0.0862673079999998,4.2020679770000006E42,2.7718665646912002E41,5.9272474795328004E41,7.823306054E42,7.3999446428962E41,1.2187638394236801E42,500.0,444.2744943879343,444.58627528286553,445.28596023681985,445.97149412848324,445.97149412848324,445.97149412848324,445.97149412848324,445.97149412848324,445.97149412848324,445.97149412848324,true,71079,15.543573,6.5608445E-4,0.17367268,0.010010957,0.5326489,-1.0,-1.0,0.17367268,0.17974629,11.384424,1.3916769,9.553827,1.391987,0.6475335,1.007983,0.008856275,0.0,0.007958492,0.1830025,0.007593127,1,0.011016283,14.537942,2.791336,17.329277,1,0.7334569,349.821519527046,-55.3244120152027,1.1571299,14.232268,-5692.907,-3.7743402,-5117.327,11.384424,0.0,5,1,-3.624832,4.5461273,9.295812,0.1797951,0.006868114,0.25829014,22.412703,22.412703,23.559084,81
DESY3RM-72522,348.834275460739,-54.3441801920434,0.20599687,0.00961,684.5639442541471,90.03174572432738,5.585688148,3.282549423,9.413749142,6.438474429000002E42,6.372879854416461E42,1.53343001821755E42,2.2220938190000001E43,1.2277576446401852E43,9.533397461635281E42,7.993766684,5.268299201,-7.993766684,3.2719982890000004E42,3.2719982890000004E42,1.5911858885501E42,1.3373561830000002E43,1.3373561634223043E43,1.131014845646899E43,500.0,583.9407001655809,644.3361631607924,650.6327837153443,684.5639442541471,684.5639442541471,684.5639442541471,684.5639442541471,684.5639442541471,684.5639442541471,684.5639442541471,true,72522,16.025307,9.558734E-4,0.19930719,0.008582356,3.199978,-1.0,-1.0,0.19910929,0.20945072,12.742117,1.8133807,13.260786,1.9832067,0.66229016,1.0170095,0.015553289,0.0,2.8983073,0.20599687,0.0062408117,5,0.008666355,14.350167,3.3402445,17.690413,1,0.77160203,348.840350580308,-54.3661270666788,1.1837767,16.699646,-3304.1313,43.334602,-16211.591,13.141241,0.47951505,5,2,-5.635002,3.8181746,12.994543,0.20299675,0.00528223,0.37692034,22.698456,22.698456,23.559084,11
DESY3RM-74054,48.3821221116612,-53.3525650322696,0.16974412,0.0156,367.30089519548886,34.42472981853249,0.8043202568,0.1380770658,0.1074024895999999,5.461527951000001E41,3.5902527911863E41,2.6726019624346002E41,9.402657152E41,5.516059243806701E41,5.199043527218501E41,0.7468165818,0.2934984224999999,0.1368990553,5.2111123220000004E41,3.8192290214080004E41,2.4419654200509E41,8.876047835E41,4.815409797687801E41,6.3956879597400005E41,500.0,391.624795146953,389.71016539239776,366.2443845986134,367.30089519548886,367.30089519548886,367.30089519548886,367.30089519548886,367.30089519548886,367.30089519548886,367.30089519548886,true,74054,16.469187,0.0014432665,0.1673687,0.0091802385,1.1514822,-1.0,-1.0,0.1673687,0.16664203,10.6064205,1.4247715,9.919947,1.1282243,0.6384307,1.0370632,0.03851192,0.0,1.1207992,0.16974412,0.0075052455,1,0.020964032,14.151718,3.5235004,17.675219,1,0.7104616,48.3821221116612,-53.3525650322696,1.3463475,-4.583516,323.43723,-5.419896,3469.1167,10.617627,0.19136639,5,5,-1.3099476,1.6435385,12.02153,0.16666192,0.0067621493,0.2885206,22.496386,22.496386,23.559084,68
DESY3RM-74288,27.4912294631745,-7.51951264386774,0.17781036,0.0221,1221.8096536037408,175.93429668878136,6.771001776,1.784043843,2.9659830110000005,1.781825003E43,1.1068238403631401E42,2.00319759066737E42,6.732544149000001E43,1.767721653260844E43,1.1931241977215901E43,7.186146966,1.9413510030000003,3.4902777840000008,1.6876359390000004E43,1.68235049293205E42,1.57522594244872E42,6.547321076000001E43,1.993018170890685E43,1.4706766454740371E43,500.0,1576.054766193005,1403.479125797459,1206.9674797851858,1221.8096536037408,1221.8096536037408,1221.8096536037408,1221.8096536037408,1221.8096536037408,1221.8096536037408,1221.8096536037408,true,74288,15.717486,6.4965565E-4,0.16956517,0.009684236,0.6235203,-1.0,-1.0,0.16956517,0.17435572,11.048815,1.7089982,9.233473,1.3611797,0.6436698,1.0184332,0.021201413,0.0,0.17042936,0.17781036,0.008674903,1,0.024894338,14.124366,3.835593,17.959959,1,0.7236469,27.4912294631745,-7.51951264386774,1.3721727,7.5343657,-2353.7456,1.5016257,-15741.082,11.048815,0.0,5,1,-3.7430956,3.6334429,9.8127575,0.1746335,0.008047104,0.34543774,22.632511,22.632511,23.559084,79
DESY3RM-75673,18.4017621838722,-34.0026554561007,0.20640647,0.0221,477.6968976847347,272.6242293995033,1.372095562,1.3616422398,24.496480388,3.9929521930000004E42,3.9929521930000004E42,5.67139928562913E42,7.896891990000001E42,7.896891990000001E42,1.3503154288789591E43,0.02150107832,0.0107782748299999,0.00617339476,3.6503298760000004E33,3.6503298760000004E33,1.1964043096713532E49,7.125281402E42,7.125281402E42,1.1899293916302774E53,500.0,417.2659274078053,471.10633541006473,478.58387745049896,477.6968976847347,477.6968976847347,477.6968976847347,477.6968976847347,477.6968976847347,477.6968976847347,477.6968976847347,true,75673,16.25876,8.497971E-4,0.20691295,0.008629798,1.4073787,-1.0,-1.0,0.20691295,0.20271012,15.411737,2.157952,18.615282,1.9964589,0.6879713,1.0162584,0.01495098,0.0,1.5082784,0.20640647,0.0055191303,1,0.02625411,13.960294,4.3422613,18.302555,1,0.84055835,18.4017621838722,-34.0026554561007,1.3427776,16.977982,-3684.8394,80.58908,-6230.415,15.411737,0.0,5,1,-2.8456547,3.0928545,9.824393,0.2034155,0.0044039134,0.28355324,22.483255,22.483255,23.559084,2
DESY3RM-77885,44.620994864187,-9.08808370988712,0.19976461,0.0457,419.3868549012905,17.036664009917686,1.086233127,0.046879751,0.0882439149999998,2.5964216160000004E42,2.7814185618619E41,2.8620425102104002E41,4.634477160000001E42,4.6552831009533E41,5.327072836812401E41,1.083271388,0.061071641,0.0787492839999999,2.1288343830000003E42,2.3093798022017003E41,3.1519583603576002E41,3.795451591E42,5.385265920380801E41,4.3146192953836E41,500.0,409.3823848596692,418.4098137516145,418.9384246713509,419.38685490129046,419.3868549012905,419.3868549012905,419.3868549012905,419.3868549012905,419.3868549012905,419.3868549012905,true,77885,16.171207,0.0017458835,0.19662833,0.009883629,1.0707387,-1.0,-1.0,0.19662833,0.19690596,11.338659,1.7453568,11.2166195,1.5826311,0.647012,1.0329142,0.033810142,0.0,1.0009534,0.19976461,0.0067765103,1,0.0465801,13.708251,4.1052375,17.813488,1,0.7321287,44.620994864187,-9.08808370988712,1.3388531,22.90291,651.8714,76.53631,-9000.373,11.333846,0.031493194,5,2,-3.3640866,3.1096017,9.138123,0.19664803,0.005927938,0.14071509,21.953512,21.953512,23.559084,93
DESY3RM-78260,37.122167607497,-4.85649300006771,0.14402217,0.025,448.6481350071598,29.30410508405192,1.178939625,0.1240696079999998,0.1006517799999999,5.085423727E42,5.597891062617001E41,5.7880848458115E41,9.407593733000001E42,1.2714329620216301E42,1.02488911045881E42,1.509603344,0.295210857,0.4258879979999999,3.433927859E42,3.874728250613701E41,6.9556165341952005E41,7.012220657E42,9.508239882925401E41,1.4009802953161E42,500.0,453.565598711885,449.62922400840455,451.5170918532005,448.6481350071598,448.6481350071598,448.6481350071598,448.6481350071598,448.6481350071598,448.6481350071598,448.6481350071598,true,78260,15.585118,9.3092065E-4,0.1513229,0.010244226,0.49463508,0.14166,-1.0,0.1513229,0.14060017,8.516489,1.014351,8.08935,1.0745664,0.6110153,1.0021795,0.0032555617,0.0,1.3490102,0.14402217,0.007861984,1,0.035928298,13.663806,2.8266106,16.490417,1,0.64365315,37.122167607497,-4.85649300006771,1.8312445,10.317093,4555.581,-16.428757,4809.4517,8.516489,0.0,5,1,-2.04762,2.6294045,5.0165663,0.14155503,0.006970212,0.22244926,22.299759,22.299759,23.559084,78
DESY3RM-78695,89.200493447163,-33.2623738825465,0.15964013,0.026,467.63188360983446,16.737649385844403,1.559611612,0.087974706,0.0804425909999999,1.46819621E42,3.9162141549456E41,2.2627822348638002E41,3.028256325E42,8.304712244576801E41,6.5810726004791E41,1.2158911,0.0618331659999999,0.05450493,1.1749665310000001E42,3.2376382740268004E41,2.6002167135619E41,2.199397279E42,4.948194485590201E41,7.436395295949201E41,500.0,407.8095975308133,475.63834246272654,456.96138241344454,467.63188360983446,467.63188360983446,467.63188360983446,467.63188360983446,467.63188360983446,467.63188360983446,467.63188360983446,true,78695,15.671791,6.3319656E-4,0.15575752,0.009529592,0.51377165,-1.0,-1.0,0.15575752,0.15669388,9.126688,1.133591,9.401278,1.0560358,0.61953044,1.0276035,0.025559947,0.0,0.45586234,0.15964013,0.0073602987,1,0.03660267,13.612644,3.7453897,17.358034,1,0.6640114,89.200493447163,-33.2623738825465,1.6509434,16.112036,2047.168,41.27001,-5644.3936,9.126688,0.0,5,1,-3.0043721,3.0060174,6.494994,0.15674862,0.006564282,0.31653363,22.566444,22.566444,23.559084,89
DESY3RM-79270,49.5105999045322,-44.2292171007519,0.28282464,0.0111,977.0366477204971,11.579403161961439,5.193885285,0.0100735860000007,0.01008048,2.930929469000001E45,4.68044141134616E42,3.33625175574207E42,9.77011962E45,1.154356941655432E43,1.43201109721765E43,5.168775134,0.0104989019999992,0.0105063340000004,2.7339746160000004E45,3.5847898712881103E42,3.20458040318935E42,9.090851656E45,1.9171713565397542E43,1.358609714441513E43,500.0,956.8824884285685,976.8515416804261,977.0712060298205,977.0366477204971,977.0366477204971,977.0366477204971,977.0366477204971,977.0366477204971,977.0366477204971,977.0366477204971,true,79270,17.381273,0.0063590654,0.2992235,0.014298677,0.53928643,-1.0,-1.0,0.31234807,0.30187175,8.745314,1.532518,6.228243,1.2679578,0.614264,1.010445,0.0118733505,0.0,1.7835143,0.28282464,0.010555341,10,0.011943425,13.549317,3.5189009,17.068218,1,0.6513787,49.5029081030858,-44.2258212433399,1.5448345,8.6368265,758.3699,6.195739,4241.6147,8.718466,0.08699632,5,2,-6.00729,2.3077712,10.136682,0.28322223,0.009343397,0.2740886,22.457588,22.457588,23.559084,44
DESY3RM-79737,37.7227740150462,-4.85842269216618,0.29301938,0.023,509.59428572619294,64.63054313811355,1.760146991,0.2853056200000001,0.6518705069999999,6.217575479E42,2.3756771264423103E42,1.8854438972241503E42,1.314142851E43,4.76297985439463E42,3.79253092886874E42,1.932085749,0.3530345290000001,0.7721328519999999,5.467228083000001E42,1.55843523844603E42,1.65803671752016E42,1.1899117300000003E43,4.3899444916501005E42,3.0252278307374E42,500.0,536.5905351072859,534.3270495963305,498.2577333361888,548.3918167474077,509.59428572619294,509.59428572619294,509.59428572619294,509.59428572619294,509.59428572619294,509.59428572619294,true,79737,16.577644,0.0027148298,0.27067724,0.012921471,1.1871277,0.29387137,-1.0,0.303301,0.3029364,13.70318,1.7687447,12.970942,1.8847687,0.67199224,1.0092732,0.0056636296,0.0,1.06119,0.29301938,0.009681034,5,0.02904276,13.498951,3.7274885,17.22644,1,0.79726785,37.7118240932224,-4.85315654560101,1.5237321,5.098659,-1418.4639,29.42932,14357.412,13.267626,0.53588283,5,3,-4.459181,5.25427,12.846926,0.2938035,0.008132397,0.24561611,22.374662,22.374662,23.559084,76
DESY3RM-81279,73.8625746912669,-20.78630045837,0.10013613,0.0273,410.22024347763113,44.580246733719186,0.9480901375,0.1792151628,0.1119185655,1.1949335950000001E42,2.208903220497E41,2.48031638392E41,2.0220265910000002E42,5.4281667673285E41,4.4036720096759E41,0.864059409,0.1617740636,0.2125283289999999,1.382488673E42,8.4599984351917E41,3.4044338352795003E41,2.4110351100000002E42,1.3420144545029601E42,5.889422749569501E41,500.0,470.9135309800943,404.80828240436426,409.0897604474534,410.22024347763113,410.22024347763113,410.22024347763113,410.22024347763113,410.22024347763113,410.22024347763113,410.22024347763113,true,81279,14.395574,3.3912048E-4,0.093304954,0.0067900326,7.057683,-1.0,-1.0,0.11024535,0.1019172,18.737322,2.2501068,13.748945,1.5756739,0.71538776,1.0194659,0.01862909,0.0,6.189438,0.10013613,0.0063270847,1,0.038109507,13.329362,0.8596694,14.189032,0,0.9178105,73.9030373836303,-20.7695454336712,1.5935148,-4.1431074,1722.3484,11.841051,2962.382,18.651272,0.1682864,5,3,-6.970274,3.7728212,22.782135,0.09935537,0.0037118874,0.27782488,22.467825,22.467825,23.559084,36
DESY3RM-82489,34.4160625439586,-3.80639420050824,0.2955723,0.0192,540.6068278649519,24.3802617047695,1.866990079,0.1266946040000001,0.123082173,1.25328963E43,1.06234738596381E42,1.19288082267506E42,2.696668572E43,2.84832414133788E42,2.63324495388753E42,1.942230459,0.1352688689999999,0.1326057360000001,1.0615758760000002E43,1.1128707768795801E42,9.241854138277702E41,2.3136911160000005E43,2.3102273955595202E42,2.80367956593852E42,500.0,529.8139308794268,540.0363813249355,541.2526614977213,540.6068278649519,540.6068278649519,540.6068278649519,540.6068278649519,540.6068278649519,540.6068278649519,540.6068278649519,true,82489,16.941654,0.0023637714,0.3194109,0.0128221195,4.681537,0.29105487,0.29105487,0.3194109,0.29688147,13.7642,2.0503228,14.664244,1.8518741,0.67258966,1.0122397,0.01315124,0.0,8.135908,0.2955723,0.009752768,1,0.0236143,13.197552,2.0418296,15.239382,1,0.7988635,34.4160625439586,-3.80639420050824,1.2211841,8.3451605,-3604.5012,2.0852327,-1803.526,13.188777,0.84544826,5,2,-6.0149293,3.8328516,12.676169,0.29643902,0.008159987,0.21927895,22.288906,22.288906,23.559084,23
DESY3RM-83519,8.78418736190148,-2.13721732178175,0.11407728,0.0286,622.8733834107541,54.0548136809342,2.051631613,0.2519198200000001,0.3335594629999998,9.736177174000002E42,2.45220624105556E42,3.4980383854054905E42,2.2011846770000002E43,6.60826607234729E42,5.92431497832638E42,1.937484411,0.2813087979999999,0.3306451179999998,8.018473273E42,2.94085755951105E42,3.18732944503411E42,1.7794926780000001E43,6.13818271872129E42,6.7975288363008E42,500.0,711.4605651057602,556.4368630857338,679.243070898812,622.8733834107541,622.8733834107541,622.8733834107541,622.8733834107541,622.8733834107541,622.8733834107541,622.8733834107541,true,83519,15.868834,0.061701827,0.09362055,0.01585093,1.8034362,-1.0,0.08287256,0.10532957,0.11181812,13.245531,2.1848252,6.884207,1.4073032,0.6674425,1.0297248,0.028278278,0.0,1.8564678,0.11407728,0.00973818,4,0.029297339,13.084934,-1.233316,11.851618,2,0.78517383,8.78706925770808,-2.14908591864847,1.4246684,-15.25078,272.79175,-113.00386,-5560.2803,13.275289,0.17205246,5,4,0.39674056,1.2634984,9.652505,0.11271711,0.0085795,0.24910815,22.385336,22.385336,23.559084,41
DESY3RM-83590,322.359515293356,0.0905559439525237,0.12537561,0.0327,1147.406712308198,32.002002363424474,6.017347361,0.2649580589999996,0.2642056880000005,4.944118553E43,5.0908492408594006E41,6.3331631581601005E41,1.7599946570000002E44,5.785962156868801E42,3.130483153422621E42,6.291734425,0.2814266029999999,0.280596794,4.569081666E43,6.923434422194301E41,4.6399806855036004E41,1.6610342170000002E44,4.05834428757604E42,4.1637357962663104E42,500.0,832.6362041347,1041.086739094304,1111.4361175084152,1147.406712308198,1147.406712308198,1147.406712308198,1147.406712308198,1147.406712308198,1147.406712308198,1147.406712308198,true,83590,15.1085205,6.3381164E-4,0.13325858,0.009922191,4.979338,0.13834648,0.13834648,0.13325858,0.12422934,12.009878,2.006828,11.00305,1.689192,0.6544971,1.0895028,0.087426074,0.0,5.9565063,0.12537561,0.006614737,3,0.04130022,13.077807,2.5121658,15.589973,1,0.7513236,322.359515293356,0.0905559439525237,0.967989,2.8305857,-1030.6826,7.4664006,5539.215,11.770509,1.0092423,5,2,-1.059817,3.0783005,10.112756,0.123566054,0.005100399,0.29640958,22.51678,22.51678,23.559084,19
DESY3RM-84837,352.647334837975,-53.522874617797,0.17162713,0.0104,423.5781254880396,26.10032445050077,1.079431718,0.1022717982999998,0.1800089010000001,1.793459904E42,8.874449916791002E41,7.9139574795484E41,3.203466103E42,1.3770206077904401E42,1.3468023339238302E42,1.088907228,0.1056028347,0.2167347589999999,1.2649298260000002E42,5.6278917043603E41,8.4119797589352E41,2.268066744E42,1.04243778413323E42,1.3169609070965901E42,500.0,425.02744383357344,445.672040671362,420.31663832586037,423.5781254880396,423.5781254880396,423.5781254880396,423.5781254880396,423.5781254880396,423.5781254880396,423.5781254880396,true,84837,15.828411,5.2799936E-4,0.16425452,0.009148209,2.1640599,-1.0,-1.0,0.17192364,0.16549906,9.843672,1.6581784,11.750544,1.5593994,0.6289722,1.0259869,0.024921302,0.0,1.9385966,0.17162713,0.0071736467,4,0.012683185,12.951338,1.6777061,14.629044,1,0.6869978,352.647395398526,-53.5441115676077,1.0586125,9.401052,4254.802,31.696878,6925.83,9.880679,0.21777125,5,2,-2.6887808,3.0380616,7.3161564,0.16851795,0.0063946955,0.48582077,22.890348,22.890348,23.559084,70
DESY3RM-87008,34.614669511185,-4.05832923586442,0.29660758,0.0194,300.75464309792045,49.841472125221955,0.4324317724,0.0976389965,0.1386075514999999,2.042809397E42,4.982554447906601E41,2.9432669544248E41,3.3225900500000003E42,8.0780004406288E41,5.7434186168928E41,0.493562369,0.1252854105999999,0.1462510657999999,1.667571297E42,5.9648661561138E41,4.568385516867001E41,2.6302326330000003E42,1.09721227555895E42,4.2929156028837005E41,500.0,283.5255182037629,236.77326360455564,317.9449864033173,300.75464309792045,300.75464309792045,300.75464309792045,300.75464309792045,300.75464309792045,300.75464309792045,300.75464309792045,true,87008,17.356697,0.0042265938,0.29383063,0.013462968,0.24549083,0.30417,-1.0,0.29383063,0.29599452,15.045618,2.4802814,11.674269,1.9389102,0.6846711,1.1060606,0.10012361,0.0,0.19673957,0.29660758,0.008708317,2,0.021356117,12.738184,2.5399785,15.278162,1,0.83151317,34.614669511185,-4.05832923586442,0.9732032,3.0401168,2662.921,-40.559437,7553.989,14.678745,0.8149378,5,3,-1.2246649,2.637021,12.557599,0.29750574,0.006849244,0.2471227,22.379286,22.379286,23.559084,54
